"business_id","name","address","city","state","postal_code","latitude","longitude","phone_number"
"PR0200408","TAPIOCA EXPRESS","1019 S GLENDORA AVE","WEST COVINA","CA","91790","34.0573918483","-117.9365468829","626-383-8306"
"PR0200483","DONUT QUEEN","1431 W ARROW HWY","SAN DIMAS","CA","91773","34.1067891353","-117.8368802584","909-592-3010"
"PR0200484","DAILY DONUTS","2377 N GAREY AVE","POMONA","CA","91767","34.0904000527","-117.7491605213","909-593-7492"
"PR0200500","DOUBLE AA SNACK SHOP","1432 W FLORENCE AVE","LOS ANGELES","CA","90047","33.9745444701","-118.3015620000","323-615-6652"
"PR0200527","AFTERS ICE CREAM","6344 TOPANGA CANYON BLVD # 1075","WOODLAND HILLS","CA","91367","34.1862624552","-118.6058350652","714-686-2910"
"PR0200538","THE OASIS CAFE","375 VAN NESS AVE","TORRANCE","CA","90501","33.8453900724","-118.3186172734","310-533-1780"
"PR0200539","JIMMY JOHN'S","1134 WESTWOOD BLVD","LOS ANGELES","CA","90024","34.0601384283","-118.4449341337","310-208-7676"
"PR0200552","PROTINI BAR","6220 TOPANGA CANYON BLVD # 9090","WOODLAND HILLS","CA","91367-2275","34.1833192101","-118.6058260652",""
"PR0200618","CALI CAFE","5510 LINCOLN BLVD STE 160","LOS ANGELES","CA","90094-2034","33.9730202384","-118.4309141964",""
"PR0200625","QUENCH JUICE BAR","4550 VAN NUYS BLVD # C","SHERMAN OAKS","CA","91403","34.1543490117","-118.4486692732","818-701-0400"
"PR0200684","FRED SEGAL CAFE BY TARTINE","8500 W SUNSET BLVD STE 101","WEST HOLLYWOOD","CA","90069-2310","34.0941925753","-118.3766751789",""
"PR0200685","PALACE CAFE","100 UNIVERSAL CITY PLZ","UNIVERSAL CITY","CA","91608","34.1424709902","-118.3568247802","800-864-8377"
"PR0200687","STARBUCKS 6613","13473 TELEGRAPH RD","SANTA FE SPRINGS","CA","90605","33.9389816426","-118.0445325771",""
"PR0200688","GRIFFIN CLUB LOS ANGELES - POOL BAR + KITCHEN","3084 MOTOR AVE","LOS ANGELES","CA","90065","34.0346214495","-118.4101466781","310-558-6400"
"PR0200695","THE COFFEE BEAN & TEA LEAF","6151 W CENTURY BLVD","LOS ANGELES","CA","90045-5307","33.9456154466","-118.3927207215",""
"PR0200713","EAT GUD","3008 TWEEDY BLVD","SOUTH GATE","CA","90280","33.9455676233","-118.2183147290","323-719-1282"
"PR0200714","WETZEL'S PRETZELS","1233 W RANCHO VISTA BLVD STE 757","PALMDALE","CA","93551","34.6018774899","-118.1528139222","661-265-1718"
"PR0200738","DONAS","8636 IMPERIAL HWY","DOWNEY","CA","90242","33.9183210455","-118.1412593014","562-374-5781"
"PR0200741","UNO WATER","4100 BROADWAY","LOS ANGELES","CA","90037-2221","33.9635728907","-118.1966483064","213-219-8486"
"PR0200742","YOGURTALK COFFEEWALK","3650 W MARTIN LUTHER KING JR. BLVD # 152","LOS ANGELES","CA","90008","34.0115397151","-118.3364274743","323-290-0112"
"PR0200744","EDIBLE ARRANGEMENTS","5945 STATE ST","HUNTINGTON PARK","CA","90255","33.9876139528","-118.2128109622","323-585-1400"
"PR0200762","NEKTER JUICE BAR HERMOSA BEACH","703 PIER AVE # F","HERMOSA BEACH","CA","90254","33.8648295049","-118.3945669582",""
"PR0200763","JIMMY JOHNS STORE 3839","5227 W ROSECRANS AVE","HAWTHORNE","CA","90250","33.9019547826","-118.3716442049","310-519-6060"
"PR0200764","THE FLAME BROILER","2532 E WORKMAN AVE","WEST COVINA","CA","91790","34.0752877233","-117.8919568116","626-331-3030"
"PR0200766","CLASS ONE DONUTS & CAFE","1804 E ROUTE 66 AVE","GLENDORA","CA","91740","34.1287218159","-117.8304954159","626-693-6114"
"PR0200839","BLACK ARROW COFFEE","2833 1/2 HYPERION AVE","LOS ANGELES","CA","90027-2505","34.1087859026","-118.2716108205","213-435-7782"
"PR0200840","YAMIYAKI","1107 N ALVARADO ST","LOS ANGELES","CA","90026","34.0778172850","-118.2634255435","213-481-5878"
"PR0200841","SIPAN EXPRESS","17646 LASSEN ST","NORTHRIDGE","CA","91325","34.2503265140","-118.5194915255","818-445-9900"
"PR0200842","HONEYMEE","120 JAPANESE VILLAGE PLAZA MALL","LOS ANGELES","CA","90012","34.0491254358","-118.2397188992",""
"PR0200843","Z PIZZA","19300 RINALDI ST # F2","NORTHRIDGE","CA","91326","34.2749276066","-118.5546569420","818-363-2600"
"PR0200850","JERSEY MIKE'S SUBS","1400 W REDONDO BEACH BLVD STE 110","GARDENA","CA","90247","33.8912664865","-118.3004718333","310-532-9910"
"PR0200852","WHICH WICH","1701 N GAFFEY","SAN PEDRO","CA","90731","33.7602223036","-118.2928128132","310-221-3051"
"PR0200853","EL RANCHO MICHOACANO - DELI","2930 BEVERLY BLVD","LOS ANGELES","CA","90057","34.0713189972","-118.2811314698","213-483-5110"
"PR0200857","PINKBERRY LITTLE TOKYO","332 E 2ND ST STE A","LOS ANGELES","CA","90012","34.0485048451","-118.2405588568","213-621-7645"
"PR0200881","LA MICHOACANA COLD DELIGHTS","2807 S VERMONT AVE","LOS ANGELES","CA","90007","34.0292790000","-118.2915871896","213-275-1025"
"PR0200882","SMOOTHY JUICE","833 N BROADWAY # A","LOS ANGELES","CA","90012","34.0632035548","-118.2379713545","213-628-3301"
"PR0200883","LA MONARCA BAKERY","2127 E CESAR E. CHAVEZ AVE","LOS ANGELES","CA","90033-1843","34.0480297075","-118.2104302431","323-266-7118"
"PR0200884","LOCAL ICE","6333 W 3RD ST # 416","LOS ANGELES","CA","90036","34.0713473090","-118.3598188753","323-854-1591"
"PR0200885","BELLA'S BAKERY","125 N MONTEBELLO BLVD STE A","MONTEBELLO","CA","90640","34.0108024882","-118.1080155353","626-327-2738"
"PR0200886","MANNA DONUTS","3199 E PACIFIC COAST HWY # 105","SIGNAL HILL","CA","90755","33.7898874533","-118.1549915255","562-673-7476"
"PR0200887","LA MICHOACANA ICE CREAM & SNACKS","9150 WHITTIER BLVD","PICO RIVERA","CA","90660-2444","34.0001355123","-118.0815428880",""
"PR0200888","J'S BAKERY CAFE","1513 W BEVERLY BLVD","MONTEBELLO","CA","90640","34.0189736583","-118.1150275249",""
"PR0200915","DOMINO'S PIZZA","2324 WHITTIER BLVD","LOS ANGELES","CA","90023-1280","34.0345001648","-118.2160743306",""
"PR0200945","THE DONUT MAN","915 E ROUTE 66","GLENDORA","CA","91740","34.1288605082","-117.8497710000","626-335-9111"
"PR0200947","VALERIO'S","2700 COLORADO BLVD STE 146","LOS ANGELES","CA","90041-1088","34.1426583590","-118.2243359535","626-664-6438"
"PR0200954","ANDERS JUICE BAR","1833 S LA CIENEGA BLVD STE C","LOS ANGELES","CA","90035","34.0432729109","-118.3765628056",""
"PR0200958","UNCLE TEA","2550 E AMAR RD STE A-8","WEST COVINA","CA","91792","34.0273208271","-117.8963975436","626-667-7676"
"PR0200998","BOBA CHA CHA","12906 VICTORY BLVD","NORTH HOLLYWOOD","CA","91606","34.1866108869","-118.4141462774","213-568-9648"
"PR0201009","SWEET COFFEE CAKE","2720 E PALMDALE BLVD # 122","PALMDALE","CA","93550","34.5801614834","-118.0806393688","323-282-6474"
"PR0201010","KUPCAKE KITCHEN","27737 BOUQUET CANYON RD UNIT 120","SANTA CLARITA","CA","91350-3749","34.4449170600","-118.5070934612","818-935-7167"
"PR0201028","CARLOS BAKERY","1354 3RD ST","SANTA MONICA","CA","90401","34.0169768994","-118.4977928815",""
"PR0201052","85C BAKERY CAFE","5831 FIRESTONE BLVD","SOUTH GATE","CA","90280","33.9491647767","-118.1637619908",""
"PR0201072","PINKBERRY","240 S BEVERLY DR # A","BEVERLY HILLS","CA","90212","34.0634520000","-118.3990882921","310-502-0560"
"PR0201074","SPECIAL CAKES","12915 SHERMAN WAY","NORTH HOLLYWOOD","CA","91606-4954","34.2012591693","-118.4148563637","818-523-1195"
"PR0201077","ALOHA SHAVE ICE","3115 RANCHO VISTA BLVD # D","PALMDALE","CA","93551","34.6025664999","-118.1864034235","213-369-4778"
"PR0201095","PRESS BROTHERS JUICERY","5913 FRANKLIN AVE","LOS ANGELES","CA","90028","34.1052605188","-118.3188105000",""
"PR0201101","DOMINO'S PIZZA","20905 ROSCOE BLVD","CANOGA PARK","CA","91304-4309","34.2200041403","-118.5888195000",""
"PR0201102","ROCK N JUICE #3 INC","1811 S CATALINA AVE # 1B","REDONDO BEACH","CA","90277","33.8165884130","-118.3872782601",""
"PR0201103","LOCALI HEALTHY CONVENIENCE","8730 SANTA MONICA BLVD # D","WEST HOLLYWOOD","CA","90069","34.0867872728","-118.3810959077",""
"PR0201105","MICHAEL-THY DONUTS","10137 ROSECRANS AVE","BELLFLOWER","CA","90706","33.9020868627","-118.1175141448","626-410-8766"
"PR0201107","SUBWAY SANDWICHES","6151 W CENTURY BLVD STE D","LOS ANGELES","CA","90045-5312","33.9456154466","-118.3927207215","408-515-6655"
"PR0201109","LITTLE CAESAR #5780","7922 NORWALK BLVD","WHITTIER","CA","90606","33.9730635616","-118.0742014258",""
"PR0201119","YUM YUM DONUTS FRANCHISE 9147E","5836 W MANCHESTER AVE","LOS ANGELES","CA","90045","33.9597915212","-118.3842540000","213-238-8039"
"PR0201141","WETZEL'S PRETZELS","6600 TOPANGA CANYON BLVD # 2096C","CANOGA PARK","CA","91303","34.1911230766","-118.6058667664",""
"PR0201142","STARWAY CAFFE","6511 HOLLYWOOD BLVD","LOS ANGELES","CA","90028-6209","34.1016540439","-118.3314736765","310-752-3965"
"PR0201189","GARCONS DE CAFE","541 S SPRING ST # 114","LOS ANGELES","CA","90013","34.0464874380","-118.2505432387","213-284-6234"
"PR0201193","FORTALEZA BAKERY RESTAURANT","10040 GARVEY AVE","EL MONTE","CA","91733","34.0626629877","-118.0498882593","626-324-4028"
"PR0201198","DOMINO'S PIZZA #7795","2527 S SAN PEDRO ST","LOS ANGELES","CA","90011-1519","34.0222011500","-118.2610034774","323-886-3900"
"PR0201214","85C BAKERY","24445 W MAGIC MOUNTAIN PKWY STE E","SANTA CLARITA","CA","91355","34.4197158232","-118.5622431927",""
"PR0201229","STARBUCKS CAFE 84","1025 W 34TH ST","LOS ANGELES","CA","90089","34.0243004914","-118.2874085943",""
"PR0201277","THE DOLLY LLAMA","611 SPRING ST","LOS ANGELES","CA","90014","34.0584542669","-118.2386667609","213-300-3801"
"PR0201279","MAGIC PIZZA","26870 THE OLD ROAD","VALENCIA","CA","91381","34.4103146453","-118.5791612428","661-291-1991"
"PR0201326","CHRISTY'S DONUTS","710 N LA BREA AVE","INGLEWOOD","CA","90302","33.9719758951","-118.3574979669","310-671-2918"
"PR0201328","FAT TOMATO / WHIPPED LA","1429 N HIGHLAND AVE","LOS ANGELES","CA","90028","34.0972209431","-118.3386856418",""
"PR0201332","CHELY'S SNACK SHOP","7355 LANKERSHIM BLVD # 59","NORTH HOLLYWOOD","CA","91605","34.2043020000","-118.3878242463","818-599-5360"
"PR0201375","HALO TOP","6600 TOPANGA CANYON BLVD STE 9219","CANOGA PARK","CA","91303-2698","34.1911230766","-118.6058667664",""
"PR0201385","EARTH BAR","5750 WILSHIRE BLVD","LOS ANGELES","CA","90036","34.0624085062","-118.3544447216",""
"PR0201393","PAPA JOHN'S PIZZA","5654 W MANCHESTER AVE","LOS ANGELES","CA","90045","33.9597570709","-118.3799952133",""
"PR0201411","BRISTOL FARMS-COFFEE/JUICE BAR","23381 MULHOLLAND DR","WOODLAND HILLS","CA","91364-2734","34.1584748761","-118.6360125105",""
"PR0201454","MAPUCHE COFFEE SHOP","10846 WASHINGTON BLVD","CULVER CITY","CA","90232","34.0140483636","-118.4084758666","310-634-2197"
"PR0201457","WHATSUB","2200 COLORADO AVE","SANTA MONICA","CA","90404","34.0276101845","-118.4748146606",""
"PR0201613","CAULDRON ICE CREAM","204 N BRAND BLVD","GLENDALE","CA","91203-2610","34.1482697176","-118.2549025648","818-945-5890"
"PR0201614","BLUE BOTTLE COFFEE","116 N ROBERTSON BLVD","LOS ANGELES","CA","90048","34.0862932770","-118.3613307816",""
"PR0201615","BLUE BOTTLE COFFEE","830 N FAIRFAX AVE BLDG A","LOS ANGELES","CA","90046","34.0862932770","-118.3613307816",""
"PR0201627","LA NORIA RESTAURANT","229 E FOOTHILL BLVD","MONROVIA","CA","91016","34.1514496467","-117.9977429800","626-559-6275"
"PR0201638","CRYSTAL DONUT","23401 MAIN ST","CARSON","CA","90745","33.8130360000","-118.2756856202","424-287-2066"
"PR0201651","VICTORY DONUTS","13301 VICTORY BLVD","VAN NUYS","CA","91401","34.1867491131","-118.4225731131","818-780-3840"
"PR0201656","LA MICHOACANA","2715 S WESTERN AVE # D","LOS ANGELES","CA","90018","34.0304036647","-118.3089951385","310-686-7148"
"PR0201685","BLACKJACK MARKET - BAKERY","12643 SHERMAN WAY # G","NORTH HOLLYWOOD","CA","91606","34.2012245304","-118.4088330000","818-759-7818"
"PR0201695","SOPHIE'S DONUT","10301 ARTESIA BLVD","BELLFLOWER","CA","90706","33.8729015043","-118.1146725000","562-277-7477"
"PR0201705","COCO FRESH TEA AND JUICE","3470 W 6TH ST # 2B","LOS ANGELES","CA","90020-2556","34.0635755206","-118.2975337770",""
"PR0201714","RAW JUNKIES","12930 VENTURA BLVD # 114","STUDIO CITY","CA","91604-2200","34.1452567216","-118.4147252859",""
"PR0201716","DOMINO'S PIZZA","7220 W SUNSET BLVD","LOS ANGELES","CA","90046","34.0979249590","-118.3478512500","626-710-3500"
"PR0201720","LE CAFE BONJOUR","640 S HILL ST # S4","LOS ANGELES","CA","90014","34.0463346511","-118.2540430080","213-670-0100"
"PR0201734","CREAMISTRY","1129 FREMONT AVE UNIT B","ALHAMBRA","CA","91803","34.0807945809","-118.1519357229","626-741-5588"
"PR0201738","LA MICHOACANA THE ICE CREAM SPOT","9251 ALONDRA BLVD STE D","BELLFLOWER","CA","90706","33.8893234971","-118.1365730255","562-526-8199"
"PR0201758","H MART - BAKERY","1101 W HUNTINGTON DR","ARCADIA","CA","91707","34.1310174577","-118.0662920044","626-241-9300"
"PR0201770","PINK ORCHID BAKERY AND CAFE","145 N JACKSON ST","GLENDALE","CA","91206","34.1479598834","-118.2501641929","818-484-8001"
"PR0201771","G FAT STATION","138 N BRAND BLVD # A","GLENDALE","CA","91203","34.1477370000","-118.2549172704","818-546-1091"
"PR0201780","BUBBLE CRUSH","848 E GARVEY AVE UNIT D","MONTEREY PARK","CA","91755","34.0624289878","-118.1108485452","626-321-2980"
"PR0201788","CINNABON KIOSK","6600 TOPANGA CANYON BLVD # 9036","CANOGA PARK","CA","91303","34.1911230766","-118.6058667664",""
"PR0201836","TRINITI ECHO PARK","1814 W SUNSET BLVD","LOS ANGELES","CA","90026-3227","34.0777217508","-118.2598072484","213-822-2103"
"PR0201840","DELI-CIOUS","5900 SEPULVEDA BLVD","VAN NUYS","CA","91411","34.1776749195","-118.4661297915","818-738-6018"
"PR0201841","SUBWAY #39254","4770 E CESAR CHAVEZ AVE","LOS ANGELES","CA","90022-1704","34.0405824885","-118.1623900809","323-780-7255"
"PR0201850","YOGURTLAND","18170 PIONEER BLVD","ARTESIA","CA","90701","33.8664689328","-118.0821091356","323-895-4455"
"PR0201854","LENZINI'S PIZZA","7550 TAMPA AVE UNIT G","RESEDA","CA","91335","34.2080184133","-118.5534892849","818-345-4100"
"PR0201855","CAKE BASH STUDIO","17246 VANOWEN ST","VAN NUYS","CA","91406","34.1938554957","-118.5092730000","818-626-9105"
"PR0201877","THE PARLOR","300 WORLD WAY # 342","LOS ANGELES","CA","90045","33.9450558323","-118.4055870821","786-858-9052"
"PR0201878","MENCHIE'S CALABASAS","4776 COMMONS WAY UNIT D","CALABASAS","CA","91302","34.1544800451","-118.6449086164","818-222-1158"
"PR0201885","RALPHS MARKET # 41 - STARBUCKS","211 E FOOTHILL BLVD ","ARCADIA","CA","91006","34.1517126549","-118.0245496749",""
"PR0201893","RASPADOS EL TROMPO","4224 SLAUSON AVE","MAYWOOD","CA","90270-2836","33.9875429778","-118.1903910357","626-802-8783"
"PR0201913","SIMBA ACAI","24201 VALENCIA BLVD # 9204","VALENCIA","CA","91355","34.4131924655","-118.5566887827",""
"PR0201954","GRAIL CHURROS AND ICE CREAM","1808 S PACIFIC COAST HWY","REDONDO BEACH","CA","90277","33.8166755706","-118.3800208639",""
"PR0201955","LUV 'N DONUTS","27051 MCBEAN PKWY # 103","SANTA CLARITA","CA","91355","34.4214826993","-118.5628884024","661-888-1195"
"PR0201956","CHILL ROLLZ","5245 LANKERSHIM BLVD","NORTH HOLLYWOOD","CA","91601","34.1661683032","-118.3754820666",""
"PR0201957","GREEN DOOR","295 S ROBERTSON BLVD","BEVERLY HILLS","CA","90211","34.0706977638","-118.3838379364",""
"PR0201962","WINGSTOP #1304","22950 VANOWEN ST # D","WEST HILLS","CA","91307-2551","34.1936372977","-118.6273392745",""
"PR0201984","LA MONARCA BAKERY","1096 N WESTERN AVE","LOS ANGELES","CA","90029","34.0905150000","-118.3091373576","323-391-7646"
"PR0201986","AFTERS ICE CREAM","5711 N FIGUEROA ST","LOS ANGELES","CA","90042-4201","34.1097703250","-118.1924758904","626-482-3195"
"PR0201990","HONEYMEE","21540 HAWTHORNE BLVD # 531","TORRANCE","CA","90503","33.8326616462","-118.3526615739",""
"PR0201991","DULCE","3096 S MC CLINTOCK AVE # 4-B","LOS ANGELES","CA","90007","34.0254610000","-118.2860880000",""
"PR0201992","SIRY'S PIZZA GRILLS & COFFEE","8611 CALIFORNIA AVE STE F","SOUTH GATE","CA","90280-3036","33.9569591483","-118.2057347285","323-926-6378"
"PR0201993","BIONICOS Y JUGOS NATURALES","2426 E GAGE AVE","HUNTINGTON PARK","CA","90255-3816","33.9815640533","-118.2298109467",""
"PR0201995","MARCO'S PIZZA","2215 WESTWOOD BLVD # D","LOS ANGELES","CA","90064","34.0433441782","-118.4313134526","424-273-1831"
"PR0202017","RANCE'S CHICAGO PIZZA","835 W JEFFERSON BLVD # 1740","LOS ANGELES","CA","90010","34.0241223945","-118.2846637919",""
"PR0202055","VALENTINO'S NEW YORK PIZZA","20504 SHERMAN WAY","WINNETKA","CA","91306","34.2009366206","-118.5799367032","818-888-1899"
"PR0202057","BRIAN'S SHAVE ICE & BOBA","19572 VENTURA BLVD","TARZANA","CA","91356","34.1727058982","-118.5598258761","818-654-5364"
"PR0202063","MCDONALD'S","12616 SHERMAN WAY","NORTH HOLLYWOOD","CA","91605","34.2011674774","-118.4080715255","818-982-4304"
"PR0202084","RASPADO XPRESS","8202 SAN FERNANDO RD","SUN VALLEY","CA","91352","34.2195597541","-118.3689537867","818-256-9404"
"PR0202121","WIENERSCHITZEL #24","509 W ROUTE 66","GLENDORA","CA","91740","34.1288315188","-117.8713215000","909-206-8415"
"PR0202148","POLLEN","2100 ECHO PARK AVE","LOS ANGELES","CA","90026","34.0895764541","-118.2499585841","323-486-7650"
"PR0202149","MUMU BAKERY","3109 W OLYMPIC BLVD STE D","LOS ANGELES","CA","90006-2666","34.0526394460","-118.3035047216","213-663-8686"
"PR0202150","GELATO -GO","252 S BEVERLY DR","BEVERLY HILLS","CA","90212","34.0630470000","-118.3990882921","786-294-1726"
"PR0202183","CALIS PIZZA","10502 ARTESIA BLVD STE A","BELLFLOWER","CA","90706","33.8728171408","-118.1101598409","657-206-9993"
"PR0202203","CAFE MELI MELLOW","1815 HAWTHORNE BLVD STE 334","REDONDO BEACH","CA","90278","33.8712600478","-118.3527466354","310-370-0606"
"PR0202204","CAFE CULTURE","1359 N ALTADENA DR","PASADENA","CA","91107","34.1696050177","-118.0983522047","626-398-8654"
"PR0202205","MOTHER MADE DONUTS","14213 LAMBERT RD","WHITTIER","CA","90605","33.9486155000","-118.0240075098","562-696-5656"
"PR0204786","LA RANITA MICHOACANA","2809 VIA CAMPO ST UNIT D","MONTEBELLO","CA","90640","34.0327275267","-118.1278006975","323-530-0423"
"PR0204787","GLAZE DONUT BAR","15764 LA FORGE ST","WHITTIER","CA","90603","33.9408090694","-117.9937434530",""
"PR0204788","KINLY DONUTS","2000 W MANCHESTER AVE","LOS ANGELES","CA","90047-2925","33.9599145140","-118.3136396647","626-592-2336"
"PR0204789","JERSEY MIKE'S SUBS","24453 MAGIC MOUNTAIN PKWY","SANTA CLARITA","CA","91355","34.4197452821","-118.5621739963","661-222-9310"
"PR0204820","ZURY'S RASPADOS","11405 E FIRESTONE BLVD","NORWALK","CA","90650","33.9167418784","-118.0891223632","909-642-1586"
"PR0204822","BOTANAS EL ATORON","4433 S ALAMEDA ST # B5","LOS ANGELES","CA","90058-2008","34.0031366092","-118.2391665381","213-393-0388"
"PR0204823","LA MICHOACANA PLUS ICE CREAM PARLOR CORP","12645 GLENOAKS BLVD","SYLMAR","CA","91342","34.2999590279","-118.4399343115","818-362-0072"
"PR0204824","DISCIPLINA SALUDABLE CLUB","1428 HUNTINGTON DR # A","DUARTE","CA","91010","34.1395139252","-117.9745215748","626-239-6648"
"PR0204843","EARTH BAR OCEAN AVE","1447 OCEAN AVE","SANTA MONICA","CA","90401","34.0130105079","-118.4967948848",""
"PR0204844","BRUSTERS ICE CREAM","2390 CRENSHAW BLVD # F","TORRANCE","CA","90501","33.8222781407","-118.3284409081",""
"PR0204874","LA MICHOACANA ICE CREAM & FRUIT","15207 S ATLANTIC AVE","COMPTON","CA","90221","33.8953889082","-118.1934960249","310-742-4116"
"PR0204875","JERSEY MIKES SUBS 20218","10388 SEPULVEDA BLVD","MISSION HILLS","CA","91345-2422","34.2580755494","-118.4672665659",""
"PR0204876","MEXUSA LA MICHOACANA ICE CREAM PARLOR","9700 WOODMAN AVE # A16","ARLETA","CA","91331","34.2462110431","-118.4475753933","818-262-0286"
"PR0204878","PAPA JOHN'S PIZZA","4226 PACIFIC COAST HWY","TORRANCE","CA","90505-5526","33.8077606437","-118.3582556669","310-378-2800"
"PR0204879","A SWEET DESIGN","17801 CHATSWORTH ST","GRANADA HILLS","CA","91344","34.2649214716","-118.5217814234","818-363-9825"
"PR0204904","MR PIZZA","14851 VICTORY BLVD # H","VAN NUYS","CA","91411-1558","34.1866855299","-118.4570630255","818-994-0094"
"PR0204905","DAN'S DELI","300 S GRAND AVE #LP -370","LOS ANGELES","CA","90071","34.0525552528","-118.2515792798","213-620-1515"
"PR0204906","JUICE BAR EL ANTOJITO","12919 ATLANTIC AVE","COMPTON","CA","90221","33.9043123447","-118.1940143288","310-886-5331"
"PR0204907","PIZZA EXPRESS","1110 S LONG BEACH BLVD # 3","COMPTON","CA","90221","33.8863522113","-118.2063015742","310-603-1000"
"PR0204937","RALPHS MARKET #83 - STARBUCKS","13321 E SOUTH ST ","CERRITOS","CA","90703","33.8600895579","-118.0476014245",""
"PR0204948","BRIAN'S SHAVE ICE & BOBA","14425 1/2 VENTURA BLVD","SHERMAN OAKS","CA","91423","34.1507193897","-118.4470534070","818-461-9303"
"PR0204959","EMERITA'S LA MICHOACANA ICE CREAM PARLOR","37951 47TH ST # A1","PALMDALE","CA","93552","34.5722396123","-118.0450373945","818-262-0286"
